uuid,level,name,std1,app1,app1(%),feat1,feat1(%),feat3,feat3(%),feat6,feat6(%),opt2,opt2(%)
02-ac564bc3cc8e3824b4711c7f5392eab4,2,__isr_table_entry_z_irq_spurious_irq_780,,,,,,,,,,8,
02-ad7ba86bb6b55b3bb2bb5f974a84cecf,2,fragments,,,,,,,,,,52,
02-ad826e64dabe7d8d186b26f3ba5d34fc,2,__isr_table_entry_nrfx_isr_irq_1.1.lto_priv.0,,,,,,,,,,8,
02-ad994e979d39480218596d51ef5effaa,2,__isr_table_entry_nrfx_isr_irq_1.3,,,,,,,,,,8,
02-adaa976445cd2cd8c0efb358cd154f20,2,__pinctrl_dev_config__device_dts_ord_91,,,,,,,,,,12,
02-adb079ab64836ec7334193ad35cc3002,2,last_count,,,,,,,,,,8,
02-adcaf013c53361d5958fbb52a8ee177d,2,_net_buf_sync_evt_pool,,,,,,,,,,28,
02-ae0545b8941d5cc75c28e15b1b830c02,2,attr__2_gap_svc,,,,,,,,,,140,
02-ae243f3a685f45ca551b1543d15df41c,2,cmd_data,,,,,,,,,,24,
02-ae35f2897579231c5fe62301621c89c3,2,__devstate_dts_ord_102.lto_priv.0,,,,,,,,,,2,
02-ae48e0319ff667b6b9dfaadbc4d1f04c,2,entropy_bt_api,,,,,,,,,,8,
02-ae57f6b504ffcc7c8d9fb2b80e6dede3,2,m_cb.lto_priv.0,,,,,,,,,,216,
02-af68feab7c0cf9a6636190f39e5c56ce,2,__isr_table_entry_z_irq_spurious_irq_769,,,,,,,,,,8,
02-b01557ee0f51eab0bb9943dc6999ab1a,2,__isr_table_entry_uarte_nrfx_isr_int_irq_83.1,,,,,,,,,,8,
02-b025c59f2f48830383d1e287361c64b9,2,__isr_table_entry_z_irq_spurious_irq_572,,,,,,,,,,8,
02-b025e351d7adc20ce0f7335384bc5de7,2,str.1,30,30,0.0,30,0.0,30,0.0,30,0.0,30,0.0
02-b07e1fd6f85a7dd17538fa95084c00de,2,settings_zms_itf,,,,,,,,,,20,
02-b10ba1f12719491e1ff875d6af730b2a,2,__isr_table_entry_z_irq_spurious_irq_717,,,,,,,,,,8,
02-b262dec52e06c65f513cb9f5d5cab94b,2,__isr_table_entry_nrfx_isr_irq_1.4,,,,,,,,,,8,
02-b27b8a5e0b47d60a03048bb297d3ebc9,2,__isr_table_entry_z_irq_spurious_irq_736,,,,,,,,,,8,
02-b376759077701a8b5bb6fc6ef5410886,2,acl_conns.lto_priv.0,,,,,,,,,,416,
02-b44b5e6405fd95b81aa6377062c18918,2,__isr_table_entry_z_irq_spurious_irq_657,,,,,,,,,,8,
02-b4fef920e8f51b9b65d881dc50d1f2d9,2,__isr_table_entry_z_irq_spurious_irq_649,,,,,,,,,,8,
02-b5724d2a01429fdb364423c73e63b49a,2,__isr_table_entry_z_irq_spurious_irq_621,,,,,,,,,,8,
02-b5a5b121deeb1d0ef641c164f0cf85a6,2,__isr_table_entry_z_irq_spurious_irq_665,,,,,,,,,,8,
02-b63bdfa721ae10e675a35e6da1cf4b45,2,__isr_table_entry_z_irq_spurious_irq_782,,,,,,,,,,8,
02-b643479144c628a716dd5eda1b40a9ae,2,__pinctrl_dev_config__device_dts_ord_106,,,,,,,,,,12,
02-b6db27e28369262f0513afc3778fe488,2,pub_key.lto_priv.0,,,,,,,,,,64,
02-b72e6a8d651cb2f3f5504424b734da09,2,bt_addr_any,,,,,,,,,,6,
02-b7c0a82ea7a7cb3f63986c0fd9f5629d,2,__isr_table_entry_z_irq_spurious_irq_622,,,,,,,,,,8,
02-b8918740e82585c79ed3a3aaa221cf1a,2,gpio_nrfx_p1_cfg.lto_priv.0,,,,,,,,,,24,
02-b8a24c7edf5040230937762679aa0168,2,__isr_table_entry_z_irq_spurious_irq_751,,,,,,,,,,8,
02-b8c858427801acad4b6bb4b7c05f4029,2,net_buf_data_discardable_pool,,,,,,,,,,138,
02-b975bdc33d49e8ebd63165dea60a0e72,2,pub_key_cb_slist,,,,,,,,,,8,
02-b97d3130ee6c6c713525b44a7792a8e3,2,__isr_table_entry_z_irq_spurious_irq_594,,,,,,,,,,8,
02-bb006be914a2c6a4042fbb2afc95b1f7,2,__isr_table_entry_z_irq_spurious_irq_786,,,,,,,,,,8,
02-bc4f822a53470ad6828cf4cf4b19b0dd,2,__isr_table_entry_z_irq_spurious_irq_549,,,,,,,,,,8,
02-bc76d6c79ce3a277db3a05e07240ced1,2,__isr_table_entry_z_irq_spurious_irq_712,,,,,,,,,,8,
02-bcc4c0b13eeefb390ec2b80b9e09152a,2,__isr_table_entry_z_irq_spurious_irq_796,,,,,,,,,,8,
02-bd29e06856eeb7eca5aedf30713f6608,2,system_clock_channel_data,,,,,,,,,,12,
02-bd4e27f296c51cfbbc77b32c8be0d994,2,bt_lw_stack_area,,,,,,,,,,1304,
02-bdfa14836dc2ad352ebf525eb05f56ba,2,gpio_cb,,,,,,,,,,12,
02-be3b775d5eef41d0ce5d0bb177e67453,2,__isr_table_entry_z_irq_spurious_irq_644,,,,,,,,,,8,
02-bf9a8f3e5c814f1656ef9b618ff8c840,2,__isr_table_entry_z_irq_spurious_irq_629,,,,,,,,,,8,
02-bf9b9e305eb9fd68d56c39be64c59abc,2,__isr_table_entry_z_irq_spurious_irq_555,,,,,,,,,,8,
02-bfa92a800d3102c48a1c852715de4c11,2,__isr_table_entry_z_irq_spurious_irq_749,,,,,,,,,,8,
02-c0e744eec3234c1fa44e5d86dfbc3723,2,static_regions_num,,,,,,,,,,1,
02-c38b2715df89dede6c1fe3100a1fe749,2,__isr_table_entry_z_irq_spurious_irq_681,,,,,,,,,,8,
02-c3fc7178fb57ce321663d3a8b66fc3f3,2,__isr_table_entry_z_irq_spurious_irq_556,,,,,,,,,,8,
02-c45d7328de3db6382a3c3461bc18068e,2,__isr_table_entry_z_irq_spurious_irq_631,,,,,,,,,,8,
02-c4b81d1bf289c8ca51ed4820efeafdd5,2,__isr_table_entry_z_irq_spurious_irq_701,,,,,,,,,,8,
02-c51a0d3711e7534c72324b135d5635ae,2,__isr_table_entry_z_irq_spurious_irq_684,,,,,,,,,,8,
02-c5c4d68186065d928b45264f5334563c,2,__isr_table_entry_z_irq_spurious_irq_713,,,,,,,,,,8,
02-c5eed3a1306f1d2a5a51698e2b66e474,2,net_buf_fixed_alloc_hci_rx_pool,,,,,,,,,,12,
02-c644b41f8a14f7d26ce1d8fb0e4ee845,2,__isr_table_entry_z_irq_spurious_irq_732,,,,,,,,,,8,
02-c693eb628e5f5d4cfecb13f5d8f61db1,2,__isr_table_entry_z_irq_spurious_irq_733,,,,,,,,,,8,
02-c6f946aa62d639119b447a2e37061e92,2,__isr_table_entry_z_irq_spurious_irq_772,,,,,,,,,,8,
02-c7f88ddecc361c000233c84aa0825039,2,__isr_table_entry_z_irq_spurious_irq_542,,,,,,,,,,8,
02-c8599d1502023c7d601ea24660fc9a5c,2,_thread_dummy,144,144,0.0,144,0.0,144,0.0,144,0.0,144,0.0
02-c8c8082df8fbbfb22d7423667d8429e2,2,hex.4,,,,,,,,,,17,
02-c8d5b4b691b84ba58134a0cecb798afb,2,recycled_work,,,,,,,,,,16,
02-c902aaf06e1f9628d298dda7a3fc8759,2,dis_pnp_id.lto_priv.0,,,,,,,,,,7,
02-c961df325146ffbdb0d58ed7a5f58b2f,2,meta_events,,,,,,,,,,80,
02-c98301cb8c052cb6b6df26fc2c351e1f,2,__isr_table_entry_z_irq_spurious_irq_565,,,,,,,,,,8,
02-ca00c515705a9231967821f733bea322,2,__isr_table_entry_z_irq_spurious_irq_695,,,,,,,,,,8,
02-ca5ce4c57e0e9993d46361eaec568cff,2,_net_buf_fragments,,,,,,,,,,80,
02-ca6450937e576b9641e9fdb222077511,2,spi_00_data,,,,,,,,,,120,
02-ca7ccac9b8fd84b550a8af8c7ec93a15,2,__isr_table_entry_z_irq_spurious_irq_666,,,,,,,,,,8,
02-cb0d92d6019a5f75b71e233d6c793728,2,m_cb.lto_priv.1,,,,,,,,,,84,
02-cc8b21835113dc5c59c2b9c15b51d7fb,2,__isr_table_entry_z_irq_spurious_irq_758,,,,,,,,,,8,
02-ccb25590657e0cc1458f003649fee012,2,__isr_table_entry_z_irq_spurious_irq_743,,,,,,,,,,8,
02-ccee81d8756473fc081dc0c67d5c05a2,2,initial_run.2,1,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
02-cd8e9e10ec4333c5b400e7d25e65ad93,2,__isr_table_entry_z_irq_spurious_irq_608,,,,,,,,,,8,
02-cde5df65b379127b0ec9564221b5dba1,2,__isr_table_entry_z_irq_spurious_irq_678,,,,,,,,,,8,
02-cef00ebe4d8f4793d8c9aac34240d7fa,2,__isr_table_entry_z_irq_spurious_irq_554,,,,,,,,,,8,
02-cf551a31d747b2013885ec4fd326b0ff,2,__isr_table_entry_z_irq_spurious_irq_667,,,,,,,,,,8,
02-d01b137316d197b5a9f33bed75be10ed,2,__isr_table_entry_z_irq_spurious_irq_598,,,,,,,,,,8,
02-d0cf050413c0e868ea5c10a0d0950ddf,2,conn_mode.lto_priv.0,,,,,,,,,,16,
02-d2000b323fdda0fae430690fd2cf2893,2,attr_bas,,,,,,,,,,100,
02-d23ef4d1bc66d48e1395f40aa458cafe,2,__isr_table_entry_z_irq_spurious_irq_656,,,,,,,,,,8,
02-d31608642cc0ae4cd5042cff8ddaa6cc,2,__devstate_dts_ord_4.lto_priv.0,,,,,,,,,,2,
02-d325fb18add778e80447427f0af659fb,2,__isr_table_entry_z_irq_spurious_irq_792,,,,,,,,,,8,
02-d343e6e29cc51639bc48dfff5b41dcfe,2,__isr_table_entry_z_irq_spurious_irq_652,,,,,,,,,,8,
02-d3a80c858782502defa267bec4f57c7a,2,__isr_table_entry_z_irq_spurious_irq_650,,,,,,,,,,8,
02-d3f48812cd481e287e743eff085eba44,2,pub_key_cb.0,8,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0
02-d42ea57ebd39ad028d12234a51179936,2,bt_workq.lto_priv.0,,,,,,,,,,176,
02-d4c2c314f83eeba0dfe24b1f0f193888,2,__isr_table_entry_z_irq_spurious_irq_719,,,,,,,,,,8,
02-d58685e6db52287094b00c96d62605c8,2,z_sys_post_kernel,,,,,,,,,,1,
02-d599c52746e99c6568daa0b1d1fffdd2,2,levels.0,,,,,,,,,,24,
02-d59d9202487733ae0cf23af19d54cf7f,2,bt_addr_le_any,,,,,,,,,,7,
02-d6194c68fcc7e79bb57401be603cb1cc,2,arch,25,25,0.0,25,0.0,25,0.0,25,0.0,,
02-d6199a255363f064144ca7b5d94d67e3,2,__isr_table_entry_z_irq_spurious_irq_602,,,,,,,,,,8,
02-d6287d5079613afba7078a79d20384c7,2,__isr_table_entry_z_irq_spurious_irq_601,,,,,,,,,,8,
02-d667c98168bef4543b43d84173392138,2,net_buf_data_hci_cmd_pool,,,,,,,,,,142,
02-d66fdfdf5796f14b7e2539feb7213e51,2,__isr_table_entry_z_irq_spurious_irq_654,,,,,,,,,,8,
02-d6cd44b3118dea63c3942bd300bb4c20,2,bt_auth,4,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0
02-d6d801372c029cbd44bd805d2c366714,2,__isr_table_entry_z_irq_spurious_irq_774,,,,,,,,,,8,
02-d72ea55ef968cb152c9df5c079bb1a17,2,ecdh,,,,,,,,,,96,
02-d72ec68ef40997fad79d70ecd73b1e7f,2,__isr_table_entry_z_irq_spurious_irq_700,,,,,,,,,,8,
02-d78028ad87e599f5cad31a7f50625196,2,receive_work,,,,,,,,,,16,
02-d7b0d783419fac954779e50fabb11b4e,2,__isr_table_entry_z_irq_spurious_irq_564,,,,,,,,,,8,
02-d960ec095d26730230ee222ac5dffc07,2,uuid128_base,,,,,,,,,,17,
02-d9e4dc2b64316557e2bb6bd1e3b6db1c,2,ready_cb.lto_priv.0,,,,,,,,,,4,
02-daf54bf4a02f20b84c75b242913cd089,2,__isr_table_entry_z_irq_spurious_irq_668,,,,,,,,,,8,
02-db131ff14fff92756f8b01d70ef400b9,2,__isr_table_entry_z_irq_spurious_irq_683,,,,,,,,,,8,
02-db5db518edf8e1076deb7c2f417b4911,2,uuid_16_pool,,,,,,,,,,8,
02-dbc9dde73a656e22c72bddb2e8aa13de,2,minimal_erase_types,,,,,,,,,,8,
02-dc5240e60eb22b21ee7fe011073a4cbb,2,request_2m_phy.lto_priv.0,,,,,,,,,,1,
02-dd829e84a0523d00b5e2f69f25cbf63f,2,hids_obj_mem_slab,,,,,,,,,,32,
02-de37988adb04df98f685fc95a97bf6c7,2,net_buf_fixed_sync_evt_pool,,,,,,,,,,4,
02-de7e7354e30f0c1c31624e01a470d44e,2,__isr_table_entry_z_irq_spurious_irq_579,,,,,,,,,,8,
02-deda4d368eb5b314ee22208c2e271e65,2,__isr_table_entry_z_irq_spurious_irq_618,,,,,,,,,,8,
02-df0893220c993ffbeb28b75726e081f7,2,nrf,6457,6522,1.01,6506,0.76,6457,0.0,6473,0.25,,
02-df25453e0e4cf059a75512a00220a87d,2,salt.0,,,,,,,,,,16,
02-df53ef009bfdac606ffbfc978457012f,2,__isr_table_entry_z_irq_spurious_irq_730,,,,,,,,,,8,
02-df6a5dc957a0d101635f9c12f7cab7df,2,__isr_table_entry_z_irq_spurious_irq_795,,,,,,,,,,8,
02-df6c13928345957b01e32a7fb3e256b2,2,__isr_table_entry_z_irq_spurious_irq_738,,,,,,,,,,8,
02-dfff0a7fa1a55c8c1a4966c19f6da452,2,cmd,,,,,,,,,,4,
02-e0637335fe10794739dca787873fe40b,2,bt_addr_le_none,,,,,,,,,,7,
02-e06a634b7c5284d3d1ee9492782339de,2,hid_keyboard_state.lto_priv.0,,,,,,,,,,7,
02-e07b8bac1ae6bcbdb7aa6d1d645a2202,2,__isr_table_entry_z_irq_spurious_irq_794,,,,,,,,,,8,
02-e0cacc6380194dc40a1f0ecd68071f98,2,req_slab,,,,,,,,,,32,
02-e0d12d7bdb1d9b51f954e17a1147f97b,2,uuid_32_pool,,,,,,,,,,8,
02-e10015439628ac0020b5cf742f18439e,2,__isr_table_entry_z_irq_spurious_irq_707,,,,,,,,,,8,
02-e13b62665a6ac3d4b262a46bb9b5299e,2,__isr_table_entry_z_irq_spurious_irq_570,,,,,,,,,,8,
02-e23efbcab2ac4a10f27bbc1077827880,2,param_b,,,,,,,,,,32,
02-e2aae50c16ebfc380f6f2e8c031e1cb8,2,__isr_table_entry_z_irq_spurious_irq_548,,,,,,,,,,8,
02-e2d8b1173111135593ff8525858d5043,2,__isr_table_entry_z_irq_spurious_irq_636,,,,,,,,,,8,
02-e3d8489d564704b3157d4d1242ee7234,2,__isr_table_entry_z_irq_spurious_irq_545,,,,,,,,,,8,
02-e44f2db777fd42b7917408e1c45d67a8,2,db_hash.lto_priv.0,,,,,,,,,,120,
02-e4dfaf7b6822c69e0730ffaed648170a,2,__isr_table_entry_z_irq_spurious_irq_744,,,,,,,,,,8,
02-e602a679d4523f53f9b4cca657a7eca5,2,k_cracen_irq_event_for_pke,,,,,,,,,,16,
02-e79853e2b1d72bec467e9cb5afea3282,2,__isr_table_entry_z_irq_spurious_irq_690,,,,,,,,,,8,
02-e8acc63b1e238f3255c900eed37254b8,2,lib,40,40,0.0,40,0.0,40,0.0,40,0.0,20,-50.0
02-e92743dd920a9bce2ae750038e95dfc4,2,__isr_table_entry_z_irq_spurious_irq_604,,,,,,,,,,8,
02-e978dc94cc08eb8bd1ce0d44bd4f5357,2,__devstate_dts_ord_106,,,,,,,,,,2,
02-e9aaad6095adf6bc946066ee17d084b8,2,net_buf_fixed_alloc_discardable_pool,,,,,,,,,,12,
02-e9c62043d84ca0d473a514052e76983f,2,gpio_nrfx_p1_data.lto_priv.0,,,,,,,,,,12,
02-ec36120865d8298e10a62b6fa04c1db7,2,__isr_table_entry_z_irq_spurious_irq_647,,,,,,,,,,8,
02-ec3c445d55c959e8ef4e700adc15e347,2,__isr_table_entry_z_irq_spurious_irq_630,,,,,,,,,,8,
02-eca3c0115f373ec408f6f52be989aa02,2,__isr_table_entry_z_irq_spurious_irq_638,,,,,,,,,,8,
02-edd8629a0289590f9fc0793594fd38a7,2,__isr_table_entry_z_irq_spurious_irq_567,,,,,,,,,,8,
02-eddd7eb646df5e2b19f25199145506ff,2,__isr_table_entry_z_irq_spurious_irq_571,,,,,,,,,,8,
02-ee1a1f0cf0f10a250084589d57207ac1,2,__isr_table_entry_z_irq_spurious_irq_552,,,,,,,,,,8,
02-ee5fe10904086488b93783648af4b107,2,cracen_initialized.0,4,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0
02-ef636462f3922d7178efbf0c5857d584,2,default_flash_map,,,,,,,,,,32,
02-f014d103d14b72574998912668509527,2,gpio_nrfx_p2_data.lto_priv.0,,,,,,,,,,12,
02-f031c75bfaee0ffca27280f81c3b55b7,2,__isr_table_entry_z_irq_spurious_irq_659,,,,,,,,,,8,
02-f2f4a0e501b1315176712ce660de461b,2,debug_private_key_be,,,,,,,,,,32,
02-f3dfde82ea3ba781debb5fdb87761444,2,k_cracen_irq_event_for_cryptomaster,,,,,,,,,,16,
02-f4057c6fbd634dedfb7578f19258ca47,2,__isr_table_entry_z_irq_spurious_irq_553,,,,,,,,,,8,
02-f482ec256e165edc8cb7451e00b2cf17,2,default_settings_zms.0,88,88,0.0,88,0.0,88,0.0,88,0.0,88,0.0
02-f4ac4186befec3d1535166c0addd80dd,2,event_handler.lto_priv.1,,,,,,,,,,4,
02-f4ad1b82c9f1e667be4c83cfae5d4caf,2,__isr_table_entry_z_irq_spurious_irq_671,,,,,,,,,,8,
02-f50bb834b05e3bbadabf69076b903467,2,__isr_table_entry_z_irq_spurious_irq_694,,,,,,,,,,8,
02-f58b0b7cbe212f03e5b72109bb1421aa,2,net_buf_fixed_alloc_fragments,,,,,,,,,,12,
02-f599082ee87ffdcad7fb4d4e8fdb1e99,2,__isr_table_entry_z_irq_spurious_irq_620,,,,,,,,,,8,
02-f67a3bc303a1bbba06df3714fe0fed1b,2,drive_modes,,,,,,,,,,9,
02-f7b8ebcd6eb644273412c45a030fb381,2,att_pool,,,,,,,,,,52,
02-f7bcde38b7a5661dd3d184a88d0973c3,2,__isr_table_entry_z_irq_spurious_irq_777,,,,,,,,,,8,
02-f7c68a8e35f297286f49d85713e95929,2,__isr_table_entry_z_irq_spurious_irq_798,,,,,,,,,,8,
02-f80539f6f6a8a29c8582ef0aa291102d,2,tx_work,,,,,,,,,,16,
02-f8363a6660d14a24882f2b4062e05088,2,__isr_table_entry_z_irq_spurious_irq_718,,,,,,,,,,8,
02-f901b02f1f9945dd691fb1d53618ac7f,2,hello_world_str.lto_priv.0,,,,,,,,,,6,
02-f94b7dcef68abddb5f5207d7f09092ed,2,flags.0,,1,,,,,,1,0,,
02-f9dd02e2b7574121a46646057962eec0,2,button_handler_mut,,,,,,,,,,20,
02-fa05914edaa05371db5014f4ccbe2da0,2,net_buf_fixed_att_pool,,,,,,,,,,4,
02-fa87a29cec6f9ce04d9b2ed8dde0080e,2,report_map.0,,,,,,,,,,63,
02-fa9e63a66e9a24db464c4453be0a6004,2,pairing_button_pressed.2,1,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
02-faa725230deed50b451cb3c8e595e632,2,conn_auth_callbacks,,,,,,,,,,24,
02-fac755350b9619a7cf5ddcdfa8c90120,2,request_conn_param_update.lto_priv.0,,,,,,,,,,1,
02-faca60aa9dc2615a93a3759c5ad6aaea,2,disconnected_handles,,,,,,,,,,4,
02-fb05f69ac1761b385b5f821b599762e1,2,_net_buf_discardable_pool,,,,,,,,,,84,
02-fb7868f2cd2eaa173f016604805aab49,2,bt_auth_info_cbs,8,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0
02-fb8065d087a471f2612a4501da4279ce,2,__isr_table_entry_z_irq_spurious_irq_582,,,,,,,,,,8,
02-fc00bc36ec0093c49164d40caa1d6554,2,_k_fifo_buf_mitm_queue,,,,,,,,,,16,
02-fd7c75fc223dbe157e1a03d89bb510fd,2,__isr_table_entry_z_irq_spurious_irq_669,,,,,,,,,,8,
02-fdec09a5f51e9a78bb72ed6946f583c1,2,sc_public_key,,,,,,,,,,4,
02-fe65966e9a65aa12b2f1734e09ef7587,2,prio_events,,,,,,,,,,40,
02-fe69fd0a878b10d190c924b2398bad9c,2,drivers,378,378,0.0,378,0.0,378,0.0,378,0.0,,
02-fed317d7a0fe18f44172be1a7db8096c,2,__isr_table_entry_z_irq_spurious_irq_790,,,,,,,,,,8,
02-ff3627ceddf194a904bfc48f325ec41c,2,silex_pk_engine,,,,,,,,,,112,
02-ffd58d189f6f0a4ee5d5f0bf3c323ef5,2,__isr_table_entry_z_irq_spurious_irq_616,,,,,,,,,,8,
03-020a8cfa922969a0b9035333f45988c3,3,ncs,852,852,0.0,852,0.0,852,0.0,852,0.0,,
03-0b0760e072413088ea8460c3b4f43dbe,3,spi,138,138,0.0,138,0.0,138,0.0,138,0.0,,
03-1cb1159e7da1396bb694434a958c45ce,3,init.c,3905,3905,0.0,3905,0.0,3905,0.0,3905,0.0,,
03-213c7980207cea7201cff8d664caf150,3,clock_control,94,94,0.0,94,0.0,94,0.0,94,0.0,,
03-220b2a9ccbd0bf6d61dd085da17c5380,3,work.c,12,12,0.0,12,0.0,12,0.0,12,0.0,,
03-239d44f09ba4c853288f72de00e8538b,3,timeout.c,24,24,0.0,24,0.0,24,0.0,24,0.0,,
03-261ec5b4f78e6414af1f2102e74f4980,3,mutex.c,4,4,0.0,4,0.0,4,0.0,4,0.0,,
03-2c127bf32ccb4edf2bf22fea5a00e494,3,timer,28,28,0.0,28,0.0,28,0.0,28,0.0,,
03-2e5d8aa3dfa8ef34ca5131d20f9dad51,3,settings,41,41,0.0,41,0.0,41,0.0,41,0.0,,
03-37a184204b9448f00fb83003d8a6cc69,3,entropy,4,4,0.0,4,0.0,4,0.0,4,0.0,,
03-5ae9b7f211e23aac3df5f2b8f3b8eada,3,crypto,1428,1428,0.0,1428,0.0,1428,0.0,1428,0.0,,
03-74136b24217cb75599440e6e1d807cf7,3,serial,12,12,0.0,12,0.0,12,0.0,12,0.0,,
03-7abb446738b4dfa1b0d7734371b8946e,3,net_buf,4,4,0.0,4,0.0,4,0.0,4,0.0,,
03-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys,6263,6328,1.04,6312,0.78,6263,0.0,6279,0.26,,
03-820f20aaff1a08fa09ed2471da8e8e10,3,sem.c,4,4,0.0,4,0.0,4,0.0,4,0.0,,
03-955871c9778abe2297251e689899dcdc,3,gpio,42,42,0.0,42,0.0,42,0.0,42,0.0,,
03-9abfc3fa0a586782b875ee02ad45dcd8,3,bluetooth,10162,10178,0.16,10178,0.16,10162,0.0,10162,0.0,,
03-a39401275d1b300aa789fb22aea4148a,3,flash,60,60,0.0,60,0.0,60,0.0,60,0.0,,
03-bda16fa0e64e7aad8ddd86b71b0c308c,3,system_work_q.c,2048,2048,0.0,2048,0.0,2048,0.0,2048,0.0,,
03-c80a73b78d3d460ce9f1d222a87714b0,3,poll.c,4,4,0.0,4,0.0,4,0.0,4,0.0,,
03-cde9e8dec3ca8de88aa6cf61c1c0252c,3,hal,336,336,0.0,336,0.0,336,0.0,336,0.0,,
03-dd302f94682dbd2a114d63b0433602e0,3,os,4,4,0.0,4,0.0,4,0.0,4,0.0,,
03-e5823ba08cf6f8acc6662017ec572078,3,libc,32,32,0.0,32,0.0,32,0.0,32,0.0,20,-37.5
03-e8acc63b1e238f3255c900eed37254b8,3,lib,122,122,0.0,122,0.0,122,0.0,122,0.0,,
03-f843a7390a4012d214747466b1f97def,3,timeslicing.c,37,37,0.0,37,0.0,37,0.0,37,0.0,,
03-f926b3e222d7afee57071b2256839701,3,arm,25,25,0.0,25,0.0,25,0.0,25,0.0,,
03-fe69fd0a878b10d190c924b2398bad9c,3,drivers,72,72,0.0,72,0.0,72,0.0,72,0.0,,
